주택유형,점유형태,주택나이,이사계획,공공임대주택입주의향,월평균가구소득,생활비,총자산,총부채,최종학력,주거지원1,주거지원2
3,3,8,2,2,350,300,1400,0,3,1,2
4,1,7,2,1,48,100,14700,0,1,3,7
4,2,3,2,2,532,400,39000,0,3,3,10
4,1,1,2,2,380,300,37500,8000,4,3,7
4,1,2,2,2,470,350,37300,9000,4,3,7
2,2,8,2,1,120,50,9700,0,4,4,7
2,3,3,2,2,200,100,2500,0,3,2,3
5,3,5,2,2,170,100,300,0,3,3,2
6,3,2,2,1,230,100,2500,1000,4,1,2
2,3,4,2,1,500,230,3000,0,4,7,6
2,3,7,2,1,230,100,3000,0,3,1,7
4,7,2,3,2,230,200,3000,0,3,2,3
8,4,9,3,1,230,160,5000,0,4,3,2
2,3,3,2,1,300,120,7500,0,4,1,6
5,7,4,2,1,160,100,2000,0,4,3,7
8,3,3,2,1,256,100,2000,0,4,2,3
1,7,7,2,2,50,50,0,0,1,1,2
2,3,3,2,1,350,150,5500,0,3,6,7
2,3,9,2,2,220,150,800,0,4,2,8
2,3,8,3,1,150,150,3000,0,2,2,6
2,3,8,3,2,200,150,2700,0,4,2,1
2,7,8,2,2,180,150,3000,0,3,2,3
3,1,8,2,2,215,200,43700,100,1,2,3
3,3,2,3,2,250,160,1500,0,3,2,3
4,1,3,2,2,350,150,40000,19000,4,3,8
4,1,4,2,2,600,500,24000,8500,4,3,7
4,2,7,2,2,310,200,16500,6000,4,2,3
4,3,3,2,1,70,55,2100,0,2,5,6
4,3,7,2,2,35,200,5300,0,4,3,2
4,7,7,2,2,50,50,600,0,4,3,8
5,1,7,2,1,180,100,10700,2000,3,3,7
5,3,8,3,2,280,200,800,0,2,1,2
6,3,2,2,1,250,100,2100,1700,4,6,7
8,3,3,2,1,300,100,3400,0,4,3,7
8,3,3,2,1,700,300,2300,0,4,2,1
8,3,2,2,2,200,140,1800,0,4,1,2
8,3,9,2,1,340,120,3300,0,4,2,3
8,4,9,2,1,70,60,150,0,4,1,2
8,4,2,3,1,250,150,3500,0,4,3,2
8,4,9,2,1,200,150,1500,0,4,2,1
2,3,8,3,1,200,200,1000,3000,3,3,2
3,4,8,2,1,200,150,500,0,3,2,6
9,3,5,2,2,270,150,60,0,2,2,1
2,3,8,2,1,100,100,200,0,1,2,3
3,3,2,3,2,100,100,1000,0,4,2,1
4,2,3,2,1,300,200,30700,0,4,3,2
4,3,3,2,1,80,60,1800,0,3,6,5
5,2,3,2,1,240,130,8970,0,4,1,2
6,3,2,2,1,300,120,500,0,4,2,3
8,2,2,3,1,160,60,10450,9750,4,2,3
8,3,2,2,1,440,160,5300,0,4,2,3
8,3,9,3,2,220,130,900,0,4,2,3
4,3,4,2,1,74,73,200,0,1,1,2
4,3,3,2,1,82,80,2340,0,1,5,6
4,3,7,3,1,150,150,2500,0,2,1,2
4,1,6,2,2,128,150,13600,0,1,3,4
2,3,8,3,2,98,100,1500,0,3,2,3
4,1,7,2,2,125,110,14500,0,1,3,4
4,1,7,2,1,186,130,14500,0,1,3,4
4,1,4,2,2,155,200,24900,0,3,3,4
2,3,8,2,1,392,200,8500,0,2,6,7
2,3,8,3,1,310,230,4000,0,2,3,2
2,3,8,2,1,442,200,7000,0,3,6,7
2,3,8,2,1,105,105,1300,0,4,1,2
3,1,8,2,1,100,100,18000,0,3,3,2
1,1,8,2,1,130,200,12100,0,3,2,3
4,1,7,2,2,120,200,13500,0,3,3,7
4,1,4,2,1,629,250,38600,0,3,4,3
2,1,2,3,2,500,330,113000,13000,3,3,10
4,1,6,2,2,275,250,15570,0,3,3,4
5,1,5,2,1,79,150,16200,0,2,7,3
4,1,3,2,2,575,350,64000,0,3,3,10
4,1,7,2,1,148,150,13000,0,1,3,7
3,1,5,3,1,200,250,45700,0,2,3,7
5,1,7,2,1,170,100,10000,0,2,3,7
5,1,9,2,2,430,350,13500,2000,3,3,8
4,3,4,2,2,800,600,15500,0,3,2,3
2,1,8,2,2,220,180,63800,0,1,3,6
4,1,7,2,1,310,200,14700,0,3,2,3
5,1,5,2,1,275,200,16700,0,3,3,7
1,4,8,2,1,200,100,1500,0,3,7,6
2,3,8,3,1,300,300,2500,0,3,2,3
4,1,7,2,1,400,200,10800,0,3,3,5
5,1,7,2,1,300,250,12150,0,3,3,7
4,1,7,2,2,130,130,16500,0,3,3,7
4,1,4,2,2,200,300,48400,8000,2,3,4
2,2,3,2,1,300,250,17000,0,4,7,6
4,2,7,2,2,353,300,16000,0,4,3,10
2,3,8,3,2,300,270,2000,3000,3,3,2
4,7,4,2,1,270,270,4000,0,4,3,4
4,1,5,2,2,805,450,54000,0,4,3,10
4,1,4,3,2,800,550,100000,30300,3,3,10
2,3,6,2,1,100,100,1800,0,3,1,10
4,1,7,2,2,500,200,25500,0,3,3,4
4,1,7,2,1,700,300,64600,0,3,3,6
4,1,7,2,1,300,200,15300,0,3,3,4
2,1,8,2,1,500,300,33500,0,3,3,2
4,1,2,2,2,705,500,37000,7000,3,3,10
4,2,4,2,2,500,300,24000,0,3,3,8
4,1,6,2,2,400,400,15600,2500,4,3,7
2,2,8,2,1,380,350,10000,0,3,7,6
4,1,4,2,1,500,500,35700,10000,2,3,4
4,1,5,2,1,400,300,20700,0,3,3,7
4,3,3,2,1,450,280,9500,0,3,6,5
4,1,4,1,2,800,400,38700,4000,3,2,3
2,3,9,2,1,220,180,1881,0,3,2,3
4,1,2,2,2,402,300,36000,20000,3,3,10
4,1,7,2,2,432,320,39500,18000,3,3,10
4,1,6,2,1,200,200,19580,1300,3,3,7
4,1,7,1,2,500,500,16000,0,4,7,8
4,1,5,2,1,500,350,26500,0,4,3,4
4,1,6,2,2,200,200,18000,0,3,3,7
5,1,3,2,2,320,200,20800,10000,3,3,7
4,1,4,2,2,350,300,23000,7000,4,2,10
4,1,5,2,2,500,430,23000,0,4,3,7
4,1,6,2,2,250,250,13700,0,3,3,4
4,1,2,3,2,500,400,38000,10000,3,3,10
4,1,6,2,1,415,400,16500,0,3,3,7
2,1,4,2,2,350,300,42000,13000,3,3,4
5,2,7,2,1,300,300,13600,0,3,3,7
4,2,4,2,2,350,200,38000,8000,4,3,8
2,3,8,2,2,400,320,4000,0,3,2,3
2,3,3,2,1,250,5,1000,0,3,1,2
2,2,8,2,1,300,250,8200,0,3,3,2
4,2,2,2,1,400,300,20000,6000,4,3,6
5,3,7,2,1,320,160,600,1000,3,2,3
4,1,6,2,2,270,150,17500,1170,4,3,7
4,1,6,2,2,344,250,18500,1500,4,3,7
4,1,7,1,1,434,400,16500,1500,3,7,8
4,1,4,2,1,600,250,46400,0,4,3,4
5,1,5,2,1,250,350,15700,3000,3,3,6
4,3,5,2,1,270,180,3650,0,3,6,5
2,2,8,2,1,380,330,6500,2500,4,2,3
4,1,7,2,2,300,250,13500,2800,4,3,7
5,1,5,1,2,250,250,16000,0,3,2,3
2,3,8,3,2,250,200,2000,0,3,2,3
4,3,2,2,2,453,350,10000,0,4,3,2
4,1,7,2,2,280,100,16500,0,4,7,3
4,1,5,2,2,410,300,22900,4000,4,4,3
4,2,6,2,1,280,260,12700,3000,3,2,3
4,1,7,2,1,350,300,8800,1000,3,6,5
4,1,6,2,1,350,130,19000,1800,4,3,7
4,1,7,2,2,220,200,16300,0,4,3,7
4,1,6,2,2,250,300,13900,4000,4,3,2
4,1,3,2,2,816,800,58000,17000,4,3,10
4,1,7,1,2,310,250,14400,2000,3,3,7
4,1,6,2,2,467,400,20200,2500,4,3,7
4,1,7,3,2,565,430,18000,2500,4,3,10
4,1,4,2,2,260,250,36800,8000,4,3,4
4,2,6,2,1,330,300,15200,0,4,2,3
4,1,5,2,1,420,100,21700,4000,4,2,3
4,2,8,3,1,310,200,8500,0,3,7,6
5,1,3,2,1,320,200,26500,10000,4,3,7
4,1,2,1,2,390,220,38000,0,4,3,8
4,1,4,1,2,360,300,38700,0,4,3,7
4,2,5,2,1,370,380,16500,4000,4,1,2
4,2,2,2,2,450,300,19800,5000,4,3,2
4,1,7,2,1,387,300,14250,2500,4,3,4
4,1,5,2,2,300,220,21100,11000,4,3,8
4,2,6,1,2,320,130,111500,70000,4,3,7
4,1,7,3,2,482,400,22500,0,4,3,10
4,1,2,2,2,700,300,37500,10000,4,3,2
4,2,7,1,2,410,400,8800,5000,3,3,2
4,2,7,2,2,250,200,6500,0,3,3,10
4,1,2,2,2,402,350,33000,20000,4,3,10
4,2,6,2,2,280,250,18100,0,4,3,7
4,2,7,1,1,400,300,6500,2000,4,3,7
5,1,4,2,2,280,230,21000,10000,4,4,3
4,1,1,2,2,350,300,40000,20000,4,3,6
4,2,2,3,2,350,260,19000,17000,4,2,3
8,2,2,2,1,450,180,12500,10000,4,2,3
2,3,4,2,1,330,180,2800,0,3,7,5
4,1,8,2,2,50,100,10850,0,3,3,8
2,3,4,2,1,200,130,600,0,2,1,2
6,3,7,2,1,150,120,400,0,2,1,2
4,3,7,2,2,80,70,500,0,1,1,2
6,4,7,2,1,70,70,500,0,1,1,6
2,3,1,2,1,300,200,1500,0,3,1,2
4,2,1,2,2,550,110,15500,10000,4,2,3
4,1,8,2,2,80,70,5300,7000,1,3,4
6,3,7,2,1,80,80,300,0,1,2,1
4,1,4,2,2,400,150,33000,0,3,3,5
4,1,4,2,2,900,200,126000,50000,3,8,4
2,3,5,2,1,250,200,3200,0,3,1,2
2,4,8,2,1,400,200,2500,0,2,1,2
4,1,4,2,2,360,250,42000,8000,4,3,10
4,1,2,1,2,409,200,31500,10000,3,3,8
4,3,2,2,2,380,220,1000,0,3,3,8
4,1,4,2,2,370,300,29000,10000,4,3,10
4,2,2,2,2,250,120,6000,0,4,2,8
4,3,2,2,1,90,80,5680,0,3,1,6
4,1,3,2,2,275,180,9999999,12000,4,3,10
4,3,1,2,1,9999999,70,7400,0,3,6,1
4,2,1,2,2,300,300,18000,0,4,3,7
4,3,2,2,1,72,70,1970,0,3,1,6
4,2,2,2,2,875,320,53800,0,4,7,10
4,3,1,2,1,87,75,7400,0,4,6,10
4,3,1,2,2,97,90,6790,0,2,8,6
4,3,2,2,1,73,70,4800,0,2,1,6
4,3,1,2,1,300,200,11900,0,4,3,5
4,3,3,2,1,240,160,9999999,0,3,3,8
4,3,1,2,1,67,65,8100,0,2,6,10
4,2,2,2,1,640,340,48500,7000,4,3,10
4,3,1,2,1,150,90,9999999,0,3,6,5
4,3,1,2,1,60,50,9999999,0,3,1,6
4,2,2,2,2,1009,400,30000,10000,4,3,5
4,1,2,2,2,700,480,50500,12000,4,3,8
4,3,3,1,1,499,350,15000,0,4,3,5
4,3,2,1,1,500,320,15200,0,4,3,10
4,2,1,1,2,520,270,9999999,0,3,3,10
4,1,3,2,2,580,400,9999999,7500,4,3,8
4,3,1,2,1,220,140,9999999,0,4,6,1
4,1,1,2,2,600,350,157400,51000,5,3,2
4,3,1,2,1,250,180,11700,0,4,3,2
4,3,1,2,1,200,180,14300,0,4,3,5
4,2,2,2,1,400,260,32000,0,3,3,5
4,3,1,2,2,350,200,13300,0,4,3,5
4,3,3,3,1,420,270,9999999,0,5,3,8
4,3,3,2,1,270,230,9999999,0,5,5,6
4,3,3,2,1,230,230,9999999,0,4,3,8
4,3,3,1,1,220,200,6200,0,4,3,5
4,1,1,2,2,390,300,70000,9000,4,3,10
8,3,3,1,1,200,130,9999999,0,4,5,8
4,1,3,1,2,450,300,9999999,16000,4,3,10
4,3,2,2,1,220,160,6580,0,4,2,3
4,1,1,2,2,280,200,30000,18000,5,3,10
4,3,3,3,1,40,70,9999999,0,3,3,8
4,1,1,2,2,580,350,112900,0,4,3,2
4,1,1,2,2,300,250,40000,14000,5,3,10
4,2,1,1,2,1250,400,40500,0,5,2,3
4,2,3,1,2,430,280,27400,7000,4,3,10
4,3,1,1,2,340,250,10400,0,4,3,2
4,2,1,2,2,320,300,15000,0,3,2,5
4,1,1,2,2,440,300,62500,10000,4,3,10
4,3,1,2,2,130,150,12100,0,1,5,2
4,2,2,1,2,670,380,15300,2000,4,3,8
4,2,2,1,1,121,110,13500,0,3,2,7
4,3,1,1,2,103,80,7600,0,1,1,10
4,3,1,2,1,190,70,2900,0,4,2,7
4,2,2,1,2,500,230,22000,11500,4,3,10
4,1,1,2,2,650,380,65500,19000,5,3,10
4,2,1,2,2,500,350,13000,4000,4,2,5
4,2,2,1,2,480,200,16900,12000,5,2,3
4,3,1,2,2,200,140,10200,0,4,3,5
4,3,1,2,1,200,200,9700,0,4,5,3
4,3,3,1,1,138,130,5400,0,4,1,2
4,3,2,1,1,240,150,8600,0,4,3,2
8,3,3,2,2,250,160,9999999,0,4,2,10
4,2,1,2,1,520,300,18600,9200,4,2,5
4,3,1,1,1,390,200,9999999,0,4,6,5
4,1,1,2,2,350,250,192500,10000,4,3,2
4,2,2,2,1,154,130,28200,10000,3,3,5
4,3,1,2,1,133,100,6700,0,2,6,1
4,7,1,2,1,475,290,25000,0,3,6,5
4,1,2,2,2,600,300,9999999,7000,3,3,8
4,3,3,3,2,315,170,9999999,0,2,3,8
4,3,1,1,1,380,220,4200,4000,4,5,6
4,1,3,2,2,670,330,9999999,14000,4,3,10
4,2,3,1,2,450,300,28700,0,4,3,8
4,2,2,2,1,610,280,25000,0,5,3,5
4,2,2,1,1,700,500,27500,0,5,3,7
4,3,1,2,1,400,200,13700,0,4,3,2
4,2,3,1,2,450,300,56000,15000,4,3,7
4,2,2,3,1,640,360,27000,0,4,7,3
4,3,3,3,1,200,230,9999999,0,4,3,5
4,1,1,2,2,250,250,109900,12000,3,3,2
4,2,1,2,2,600,350,17500,0,4,3,2
4,1,1,2,2,1200,800,75000,18000,4,3,10
4,1,3,2,1,700,430,9999999,4000,4,3,10
4,2,1,2,2,200,200,26900,0,3,2,3
4,1,3,2,2,500,360,9999999,10000,4,3,10
4,1,3,2,2,440,350,44200,15000,4,3,10
4,3,1,2,1,380,240,8700,0,3,6,5
4,3,2,2,1,380,300,4780,0,3,6,5
4,2,2,2,1,600,360,23500,0,4,5,3
4,1,3,2,2,580,320,9999999,12000,5,3,10
4,2,2,2,1,618,370,23400,0,5,3,5
4,1,3,2,2,400,300,9999999,5000,4,3,10
4,3,1,2,2,460,400,3000,0,4,2,5
4,3,2,2,1,380,220,11700,2000,3,3,2
4,1,3,2,2,530,380,9999999,14500,4,3,8
4,1,2,1,2,747,350,61000,10000,4,3,7
4,1,3,2,2,430,250,39100,0,4,3,10
4,2,2,1,1,370,250,27000,0,4,3,10
4,1,3,2,2,460,340,9999999,10000,4,3,10
4,2,2,1,1,390,220,27800,0,4,3,10
4,2,1,1,2,400,250,32900,0,4,3,10
4,2,1,2,2,600,500,27000,5000,4,3,5
4,2,3,3,1,460,280,17000,5500,5,2,5
4,2,2,1,1,590,400,31000,17000,5,3,10
4,3,1,1,1,320,190,7800,0,4,2,7
4,3,3,1,2,540,350,7800,0,4,3,10
4,1,2,2,2,370,200,45000,10000,4,3,8
4,1,1,2,2,360,300,40000,8000,4,3,10
4,2,3,1,2,460,300,32300,0,4,3,10
4,3,3,2,1,430,270,9999999,0,5,3,5
4,3,2,1,1,300,200,7000,0,2,2,3
4,3,2,2,1,366,260,7000,0,4,5,3
4,1,1,2,2,500,300,111800,0,4,3,2
4,2,1,1,2,440,270,17000,0,4,3,10
4,2,1,1,2,610,300,30900,0,4,3,2
4,1,1,2,2,500,380,9999999,10000,5,3,8
4,1,1,2,2,270,200,9999999,15000,4,3,10
4,2,2,1,1,400,300,29000,0,4,2,3
4,2,2,1,2,345,260,18500,11000,4,3,10
4,3,2,1,2,520,300,9999999,0,4,3,10
4,3,1,2,1,320,250,7900,0,4,3,2
4,3,3,2,1,470,270,7400,0,4,3,5
4,1,1,2,2,610,400,109700,25000,4,3,2
4,1,1,2,2,480,350,70000,21000,3,3,10
4,2,2,2,2,380,260,9999999,3500,4,3,8
4,2,2,1,2,540,300,23700,0,4,6,2
4,2,2,1,2,630,340,23300,0,4,3,10
4,3,2,1,1,544,300,11800,0,4,2,10
4,2,3,1,2,425,280,27000,0,4,3,10
4,3,1,2,2,500,350,48000,21400,4,2,5
4,2,1,1,2,350,230,9999999,0,5,3,10
4,2,2,1,2,600,280,21000,0,4,3,10
4,3,1,1,2,600,280,6700,0,5,3,8
4,2,1,1,2,360,170,17800,1800,3,3,10
4,2,1,2,1,500,260,9999999,6000,4,5,6
4,1,8,2,2,195,100,28280,0,1,3,2
10,3,9,2,1,48,48,1300,0,1,2,3
4,1,5,2,2,80,70,10000,300,1,3,10
2,3,4,2,2,80,80,7050,0,1,2,3
1,7,4,1,1,160,100,6000,0,4,5,6
1,1,8,2,2,100,80,22500,0,3,2,3
4,3,5,2,1,60,60,300,0,1,8,6
1,1,3,2,2,311,250,222500,2000,3,3,8
1,1,8,2,2,200,100,28000,0,2,3,2
2,2,3,2,2,60,60,9000,6300,2,2,3
4,3,1,2,2,80,70,840,0,4,5,1
1,1,6,2,2,100,80,54400,0,2,3,2
2,1,7,2,2,400,80,119500,10000,3,2,3
2,1,2,2,2,387,200,85000,37500,1,3,8
2,4,8,2,1,80,70,1200,0,1,2,3
4,3,1,2,2,90,70,3300,0,1,2,3
4,1,4,2,2,270,200,42800,0,4,3,2
4,2,7,2,2,148,80,4000,0,3,2,3
1,1,6,2,2,200,100,155700,0,4,3,2
4,1,8,2,2,175,100,28500,0,2,3,2
5,1,7,2,1,100,100,15000,0,3,6,10
1,1,6,2,1,230,230,15000,0,1,6,8
2,3,2,1,1,117,100,1000,0,1,2,3
4,1,3,2,2,100,180,36000,0,3,3,2
1,1,1,2,2,200,120,31450,15000,1,3,8
2,3,3,2,2,200,100,2300,0,1,2,3
4,1,7,2,2,350,150,10500,2780,3,3,2
4,3,1,2,2,90,70,3300,0,3,5,1
4,2,7,2,2,90,70,4500,0,3,3,2
1,1,5,2,2,1000,500,47500,10000,4,3,2
4,1,6,2,2,700,250,29100,0,3,3,2
1,1,8,2,1,51,50,4530,4000,3,1,3
10,1,3,2,2,600,150,130500,0,4,2,3
4,3,5,2,1,600,400,30500,10000,3,5,8
2,3,3,2,1,200,100,2400,0,3,2,3
2,3,3,2,1,250,100,4700,0,3,2,3
1,1,4,2,2,300,180,9999999,0,1,3,4
2,3,2,1,1,290,120,7400,0,3,3,2
5,7,7,2,2,84,80,1500,0,1,2,3
2,3,5,2,1,400,200,4400,0,3,2,3
2,3,3,2,1,500,200,11300,0,4,2,3
4,1,4,2,2,330,150,40000,0,4,2,3
2,3,3,2,2,250,100,3530,0,3,3,2
1,1,5,2,2,600,300,67000,30000,3,3,8
2,3,3,1,2,318,170,49100,0,3,3,7
1,1,5,2,2,130,100,66500,5000,1,3,8
4,3,6,2,1,400,180,4300,0,4,2,3
1,1,4,2,2,200,170,59800,2900,3,2,3
2,3,4,2,2,300,100,3550,0,3,3,2
2,3,3,2,1,510,180,8700,0,3,2,3
1,1,6,2,2,500,400,39600,0,3,3,2
4,2,6,3,1,0,100,16000,0,3,3,2
2,3,5,2,1,150,100,3500,0,4,2,3
4,1,6,2,2,430,250,24600,0,3,3,2
2,2,9,2,1,180,180,5300,0,3,5,6
4,3,4,2,2,400,300,68300,45000,5,2,3
2,3,2,3,1,200,120,200,0,2,6,8
4,1,3,2,2,1000,500,37300,0,4,3,2
4,1,4,2,2,700,300,61000,13000,3,2,3
6,3,3,2,1,150,70,2100,0,3,2,3
1,1,3,2,2,70,70,62000,10000,1,3,8
2,1,2,3,2,463,150,85000,42100,1,3,8
10,3,9,2,2,400,150,8000,10000,3,2,3
2,2,9,2,1,750,500,5400,2000,4,5,7
2,3,4,2,1,150,70,1300,0,4,3,2
4,7,6,2,2,80,60,2500,0,1,3,2
2,2,3,2,2,350,100,12000,0,4,2,3
4,2,6,2,1,350,200,12600,0,3,2,3
2,3,3,1,1,370,160,7600,0,3,2,3
2,3,5,3,1,350,150,600,0,4,6,8
2,3,3,3,1,250,180,1600,4000,3,6,8
4,1,4,2,2,500,200,39000,0,4,2,3
4,1,5,2,2,220,200,8100,5000,3,3,5
4,1,4,2,2,800,200,42400,0,5,2,3
4,1,4,2,2,350,150,59500,10000,4,2,3
4,2,8,2,2,250,200,8500,0,3,2,3
2,2,2,1,1,250,150,8780,0,5,2,3
4,3,8,2,2,200,100,2800,0,3,3,2
1,4,8,1,1,110,80,1500,0,2,1,6
5,7,7,2,1,230,230,0,0,2,6,8
10,3,9,2,1,180,130,500,0,2,2,3
4,1,4,2,2,600,350,40100,6000,4,3,2
4,1,7,2,2,114,80,9000,0,2,3,2
4,2,4,3,2,500,300,19000,0,5,2,3
2,5,4,1,1,300,60,8000,0,5,2,3
4,3,1,2,2,300,120,6900,0,4,2,3
4,1,4,2,2,680,300,37000,10000,3,2,3
2,2,3,1,1,300,130,6000,2900,4,2,3
4,1,4,2,2,420,250,38200,0,4,2,3
4,2,4,1,2,800,300,21500,0,4,2,3
2,2,3,2,2,350,100,9800,0,4,2,3
2,3,4,2,1,300,100,4150,0,3,2,3
1,1,8,3,2,110,100,80000,18000,5,3,8
6,2,3,2,2,400,100,107400,40000,5,3,2
2,3,4,2,2,300,120,5100,0,4,3,2
2,3,2,1,2,260,130,3000,0,4,2,3
2,3,4,2,2,250,100,3300,0,2,3,2
4,2,8,2,2,200,70,7400,0,2,2,3
4,3,1,2,2,80,80,3800,0,1,1,2
2,7,3,1,1,630,260,4900,0,4,2,3
4,1,4,2,2,520,300,38300,3000,3,2,3
4,1,5,2,2,460,350,8100,4000,3,3,5
5,1,7,2,2,500,350,20000,6000,4,3,7
5,2,8,2,2,30,100,5000,0,1,2,3
2,3,4,2,2,300,100,4200,0,3,3,2
4,3,1,2,1,380,150,5300,4000,3,2,3
2,2,3,2,2,500,150,9900,0,3,2,3
4,7,4,2,2,130,100,3000,0,2,3,2
2,2,4,2,2,320,80,10900,0,4,3,2
6,3,3,2,1,150,80,900,0,4,2,3
2,2,3,2,2,450,100,11700,0,4,2,3
2,2,3,1,2,500,150,74500,25000,4,3,8
2,2,3,2,2,250,100,4000,0,4,2,3
2,3,3,3,1,300,150,1600,0,4,6,8
2,3,3,1,1,350,200,7100,0,4,2,3
2,2,3,1,2,350,147,15300,0,4,3,10
2,2,3,2,2,100,60,8800,0,3,3,2
2,2,2,1,1,290,100,6500,0,4,2,3
3,3,5,2,2,150,150,6700,0,3,2,3
4,2,4,2,2,320,200,17000,0,4,2,3
2,2,3,2,2,250,100,4900,0,3,2,3
2,2,3,2,2,360,120,17100,0,4,2,3
2,3,3,2,2,250,150,11100,0,5,2,3
2,5,3,1,2,0,40,2500,0,3,2,3
1,3,8,2,2,80,80,2300,0,1,2,3
3,1,8,2,2,200,100,28500,6000,1,2,3
4,1,7,2,2,430,100,11500,0,3,3,2
4,1,4,2,2,250,200,42900,13400,4,3,2
5,1,6,2,1,50,50,2000,0,3,6,8
4,3,5,2,1,140,140,300,0,3,6,8
4,2,4,2,2,320,250,15300,0,4,2,3
4,3,1,2,1,80,70,1140,0,1,2,3
2,2,9,2,2,500,400,5500,1000,3,3,5
2,2,5,2,1,300,150,5000,4500,4,2,8
2,2,9,2,1,250,200,5500,0,4,5,3
2,3,9,2,1,300,250,300,0,4,5,6
2,3,3,1,1,260,150,1500,0,4,3,2
4,2,5,2,1,75,70,12500,1000,3,6,8
2,3,9,2,1,250,200,500,0,4,5,2
4,3,1,2,2,400,150,9000,0,4,2,3
4,3,8,2,2,500,200,4800,0,3,2,3
7,2,8,2,1,230,100,6500,0,3,2,3
2,2,3,2,1,280,120,6500,3000,4,2,3
2,3,3,2,1,250,100,3900,0,4,2,3
2,2,9,2,1,200,200,5100,0,5,3,5
2,3,3,2,2,220,130,3200,1300,3,3,2
2,3,3,1,1,230,150,1000,0,3,2,3
2,3,3,2,2,300,100,6200,0,4,2,3
2,3,4,2,2,60,60,600,0,3,2,3
2,3,3,2,1,200,100,2200,0,4,2,3
2,3,2,2,1,250,150,3300,0,3,3,8
2,3,2,3,1,80,50,200,0,4,6,8
2,7,9,2,1,200,200,0,0,4,5,3
4,1,4,2,2,150,150,42000,0,2,3,2
4,7,5,2,2,250,200,0,0,4,5,3
6,3,3,2,2,200,100,900,0,4,2,3
1,1,8,2,2,113,80,16000,0,3,2,3
1,3,8,1,1,108,108,200,0,2,1,8
4,2,8,2,2,75,70,6500,0,1,2,3
1,1,8,2,2,115,80,26000,0,3,3,2
4,3,1,2,1,120,70,3600,0,1,3,2
4,1,8,2,2,91,80,12750,0,1,2,3
1,1,8,2,2,0,100,328000,0,1,3,2
1,7,2,2,1,80,80,10000,3000,1,5,6
5,1,7,2,1,80,120,13000,1000,3,6,8
4,1,4,2,2,250,200,42000,0,4,2,3
1,1,3,2,2,70,100,127500,0,3,3,4
4,1,6,2,2,150,100,92700,0,2,2,1
1,3,8,2,2,148,100,29000,0,1,2,3
4,1,6,2,2,500,250,84300,17000,2,3,2
5,1,7,2,2,104,80,9000,0,1,3,2
4,1,4,2,2,400,250,65900,12000,5,3,2
1,1,7,2,2,150,100,68500,5000,2,3,2
1,1,7,2,2,100,60,26750,10000,2,3,4
2,1,3,2,2,400,200,140100,60000,3,3,2
4,3,1,2,2,198,80,3900,0,1,3,2
5,1,7,2,1,400,350,10000,0,2,6,5
7,1,2,2,2,895,200,9999999,125000,3,3,8
1,4,3,1,2,53,50,67000,0,4,3,4
4,1,6,2,2,40,200,24200,0,3,2,3
4,1,5,2,2,340,240,40000,7000,1,3,8
4,1,4,2,2,500,300,85300,28000,4,3,2
4,1,4,1,2,200,300,83900,15000,4,3,2
4,1,6,2,2,700,300,32300,6000,3,3,2
4,2,4,2,2,800,400,75200,37000,3,3,2
2,2,5,2,2,500,150,18900,0,3,2,3
2,2,3,2,2,200,100,11000,0,3,2,3
4,1,4,2,2,500,200,91400,30000,5,2,3
4,1,4,2,2,200,300,41650,1500,4,3,2
4,2,4,2,2,450,300,21600,0,4,2,3
4,1,4,2,2,400,250,43000,0,3,2,3
4,1,6,2,2,400,250,25300,0,4,3,2
5,1,7,2,2,150,150,12000,5500,3,3,5
4,1,3,2,2,500,450,30800,9000,3,3,2
3,3,5,2,2,500,200,6900,0,3,2,3
4,1,3,2,2,700,450,33400,0,4,3,2
4,1,6,2,2,300,250,24800,0,4,3,2
4,1,6,2,2,450,300,24300,0,3,3,2
4,1,4,2,2,500,350,32600,0,4,3,2
4,1,4,2,2,400,250,40100,10000,4,3,2
4,1,6,2,2,550,450,30200,6000,4,3,2
4,1,4,2,2,350,300,27200,0,4,3,2
4,3,4,2,2,700,200,10500,0,5,2,3
4,1,4,2,2,900,400,36400,0,5,2,3
4,1,3,2,2,600,300,31700,8000,5,3,2
4,1,4,1,2,450,200,38200,0,4,2,3
4,1,4,2,2,400,400,42700,10000,5,2,3
4,1,4,2,2,500,300,30300,0,3,3,2
4,1,4,2,2,400,250,29800,0,3,3,2
2,3,3,2,2,250,100,1400,0,3,2,3
4,1,6,2,2,500,200,30700,5600,4,3,2
4,3,8,2,2,300,200,4600,0,3,2,3
4,3,8,2,2,220,150,2200,0,4,1,3
2,7,8,2,2,400,250,7500,10000,4,2,3
2,3,2,1,1,402,170,7300,0,3,3,2
4,7,6,2,2,410,300,6800,0,4,3,2
4,2,4,1,2,300,250,38700,0,4,2,3
2,4,8,2,2,310,200,1000,0,4,2,3
4,1,8,2,2,320,200,27200,0,4,2,3
4,1,5,2,2,530,400,8100,2500,4,3,7
4,1,6,2,2,450,250,22800,0,4,3,2
4,2,4,1,2,710,350,22000,0,4,2,3
4,1,4,2,2,630,250,38000,0,3,3,2
4,1,6,2,2,460,250,21400,6500,3,3,2
4,1,3,2,2,540,250,37400,10000,3,2,3
3,3,5,1,2,380,200,5000,0,3,2,3
2,3,3,2,1,500,180,6700,0,4,2,3
2,2,9,2,2,310,280,7000,0,4,7,5
