수도권여부,연도,주택유형,점유형태,보유주택,주택나이,주택면적,만족도,이사계획,내집보유에대한생각,공공임대주택입주의향,가구주출생연도,총가구원수,월평균가구소득,생활비,주거관리비부담정도,총자산,총부채,최종학력,최종가중치,주거지원프로그램1,주거지원프로그램2
1,2013,3,2,2,5,132,2,2,1,1,1982,3,460,200,2,19800,0,4,985.262713,3,10
1,2013,4,1,2,4,85.8,3,2,1,2,1973,1,600,300,3,25500,0,5,2280.167162,3,7
1,2013,4,3,2,3,46.9,4,2,2,1,1954,2,280,300,1,4100,2700,3,344.2208783,1,10
1,2013,4,3,2,3,46.2,3,2,1,1,1979,4,250,200,1,5000,4500,4,668.6230598,8,7
1,2013,4,3,2,7,56.1,3,2,1,1,1938,1,55,70,1,2100,0,1,170.1784693,6,7
1,2013,4,3,2,4,66,3,2,1,1,1956,1,180,80,2,7200,1700,3,538.3936277,3,2
1,2013,5,1,1,8,72.6,3,1,1,1,1952,2,219,200,2,54000,8000,3,139.0055033,3,4
1,2014,4,3,2,6,85.8,3,3,1,1,1961,2,400,200,3,2000,0,3,328.3535068,3,5
1,2014,8,1,2,5,99,3,3,1,1,1977,2,600,300,4,29000,10000,4,410.8428373,3,6
1,2015,2,3,2,2,26.4,3,2,1,1,1967,1,400,100,1,3500,0,4,1025.500239,2,1
1,2015,4,1,2,8,42.9,2,2,1,1,1985,4,300,250,2,19500,0,4,798.6275117,7,3
1,2015,4,2,2,5,92.4,3,3,2,1,1951,1,190,120,3,20000,4000,2,281.2886217,2,6
1,2015,6,1,2,4,52.8,4,2,1,1,1976,1,450,180,2,16800,5000,3,845.7607041,2,5
1,2016,4,1,2,4,99,3,2,1,2,1959,2,350,220,3,35500,0,3,430.5174635,2,5
1,2016,6,2,2,9,49.5,3,3,2,1,1984,1,300,150,1,15000,0,4,1214.161866,6,7
1,2017,3,3,2,3,26.4,3,3,1,1,1984,1,210,100,3,1000,1000,4,755.1038617,2,6
1,2017,4,3,2,2,26.4,3,2,2,1,1959,1,200,65,3,4100,0,3,355.1996936,2,5
1,2017,6,1,2,2,56.1,3,2,1,2,1975,5,450,250,1,27000,10000,4,727.4015814,2,7
1,2017,6,2,2,9,66,3,2,1,1,1968,1,220,160,2,14000,0,3,1636.086149,6,7
1,2018,2,2,2,1,39.6,3,1,1,2,1987,2,450,100,2,9500,0,4,1140.94251,3,4
1,2018,2,3,2,9,49.5,3,2,1,1,1960,1,250,100,2,1500,1000,3,319.481093,1,2
1,2018,4,1,2,1,85.8,3,2,1,1,1978,2,420,250,2,61800,17000,4,821.3997006,2,6
1,2018,4,2,2,1,59.4,2,1,1,2,1989,3,530,320,2,26000,16500,5,1150.277195,2,3
1,2018,5,3,2,9,36.3,3,2,2,1,1986,1,220,180,3,1540,0,3,465.7062054,2,1
1,2018,6,2,2,4,59.4,3,2,1,1,1965,1,200,100,2,13500,0,3,1636.086149,7,6
1,2018,8,3,2,1,23.1,4,2,2,1,1979,1,330,170,3,900,0,4,402.0883387,2,6
1,2018,9,3,2,9,23.1,3,2,1,1,1983,1,200,80,2,2100,0,3,340.1078393,2,5
1,2019,2,3,2,4,36.3,3,1,1,1,1966,1,200,100,2,2700,0,3,712.260088,2,5
1,2019,2,3,2,7,49.5,3,1,1,1,1973,1,300,130,2,7400,0,3,750.2172621,2,4
1,2019,3,2,2,2,56.1,3,2,1,1,1979,2,460,130,3,15000,11000,4,575.2408323,2,3
1,2019,4,1,2,1,79.2,3,2,1,1,1982,4,500,500,1,64000,15000,4,718.9005119,7,6
1,2019,4,1,2,1,85.8,3,2,1,1,1982,4,600,400,1,80000,0,4,718.9005119,6,3
1,2019,4,2,2,6,105.6,3,2,1,2,1981,3,550,220,3,24200,10000,4,473.3200506,3,2
1,2019,4,2,1,6,56.1,4,1,1,1,1987,2,500,100,3,100500,55000,4,707.0099217,4,3
1,2019,6,2,2,7,36,3,2,1,1,1966,3,300,250,1,9000,5000,3,785.3715844,6,7
1,2019,8,3,2,1,23.1,3,2,1,1,1984,1,300,170,3,1000,0,3,432.2142921,2,3
1,2020,2,3,1,6,26.4,2,2,1,1,1989,1,150,100,1,10800,0,3,1161.079228,2,1
1,2020,2,3,2,5,26.4,4,1,2,1,1974,1,180,150,2,100,6000,3,849.5907722,6,2
1,2014,2,1,2,7,82.5,2,2,1,2,1950,2,360,280,2,61000,0,3,317.7747213,4,8
1,2014,2,2,2,9,33,3,3,1,1,1969,1,100,40,2,3000,0,2,1080.21098,2,5
1,2014,2,3,2,8,33,3,2,1,1,1990,2,150,100,2,1000,0,4,526.0872127,2,6
1,2014,2,3,2,7,23.1,3,2,1,1,1947,1,100,100,2,250,0,1,328.0497179,2,6
1,2014,2,3,2,3,66,3,2,1,1,1978,2,310,120,1,10000,0,3,1099.26362,3,10
1,2014,2,3,2,8,33,2,2,1,1,1955,1,50,30,2,50,0,2,311.7024438,2,6
1,2014,4,1,2,3,82.5,2,2,1,2,1969,3,320,200,2,34500,3000,3,673.432981,3,4
1,2014,4,1,2,6,82.5,3,1,1,2,1971,3,400,200,3,24000,0,3,1585.414873,3,8
1,2014,4,1,2,3,99,3,2,1,2,1958,2,400,300,2,54000,0,4,507.3662578,3,6
1,2014,4,3,2,4,39.6,3,2,1,1,1954,2,94,80,2,3000,0,1,328.3535068,6,10
1,2014,4,3,2,3,56.1,3,2,1,1,1935,1,50,50,1,1500,0,1,291.3183921,1,6
1,2014,5,1,2,9,49.5,3,2,1,1,1944,1,77,50,1,28000,0,1,145.9994893,8,5
1,2014,6,1,2,6,72.6,3,2,1,2,1982,3,350,120,2,22000,12000,4,2367.594446,3,8
1,2014,6,2,2,5,56.1,4,2,1,1,1980,1,550,180,3,8000,0,4,513.9085901,2,3
1,2014,6,3,2,5,59.4,4,2,1,1,1965,2,200,100,1,2100,0,2,511.4376715,1,2
1,2014,8,3,2,5,9999999,3,1,2,1,1974,1,9999999,170,3,9999999,0,3,461.3473457,2,3
1,2015,2,2,2,6,46.2,3,1,1,1,1949,1,200,50,2,8800,0,1,279.705622,2,5
1,2015,4,1,2,4,108.9,3,2,1,1,1950,1,265,150,3,50500,2000,2,880.4335201,2,3
1,2015,5,1,2,8,42.9,2,2,1,1,1968,1,150,100,3,6600,0,3,547.6822676,6,7
1,2015,5,1,2,2,72.6,3,2,1,1,1981,3,800,350,1,25000,13000,4,206.0667436,3,10
1,2015,6,1,2,8,49.5,3,1,1,1,1954,2,275,100,2,9999999,0,1,433.8667082,6,3
1,2016,3,3,2,6,16.5,3,3,1,1,1982,1,100,90,3,50,0,2,495.8810464,6,10
1,2016,4,1,2,6,69.3,3,2,1,1,1984,4,370,200,2,22600,10000,4,653.3574273,3,2
1,2016,4,3,2,2,39.6,3,2,1,2,1969,1,54,100,3,1820,2800,3,863.1119499,1,2
1,2016,6,1,2,2,9999999,3,2,1,1,1945,4,57,120,1,9999999,5000,1,277.7399638,6,10
1,2016,6,2,2,7,39.6,2,2,1,1,1984,1,300,80,3,7000,0,4,1061.488984,2,3
1,2017,2,2,2,3,59.4,2,3,1,1,1990,1,300,120,1,10500,0,4,1345.325463,3,10
1,2017,4,1,2,2,59.4,3,2,1,2,1980,1,350,130,3,61700,18000,4,2280.167162,3,7
1,2017,4,1,2,2,85.8,3,2,1,2,1987,4,870,500,1,47500,4000,4,1538.15244,3,10
1,2017,4,3,2,2,24.8,3,2,1,1,1948,1,60,50,2,3200,0,3,351.0309871,2,3
1,2017,5,1,2,2,75.9,3,2,1,2,1988,4,320,210,2,25300,14000,4,189.8086126,3,8
1,2017,5,3,2,7,57.8,3,1,2,1,1980,1,242,284,2,9820,1270,3,433.2458179,7,4
1,2017,8,2,2,2,39.6,3,2,1,1,1987,2,320,200,3,11600,0,3,257.0489742,3,5
1,2018,1,3,2,8,36.3,2,1,1,1,1963,1,200,9999999,1,1000,0,2,896.8814071,2,1
1,2018,10,3,2,9,13.2,2,1,2,1,1987,1,200,165,2,2390,0,4,70.36662834,1,5
1,2018,2,2,2,8,59.4,4,3,2,1,1957,2,175,9999999,1,2500,0,1,301.5814239,5,6
1,2018,2,2,2,2,16.5,3,1,1,1,1974,2,260,200,2,4500,500,4,1061.417188,3,5
1,2018,2,2,2,9,62.7,3,3,1,2,1986,1,280,160,3,7000,0,4,656.195823,8,2
1,2018,2,3,2,6,29.7,2,2,1,1,1986,1,270,270,3,800,3000,4,1393.295073,1,2
1,2018,2,3,2,7,33,2,1,1,1,1988,1,230,130,1,5000,0,3,806.4263288,3,5
1,2018,3,2,2,3,59.4,4,2,1,2,1980,4,340,200,2,20000,0,4,234.2264995,3,2
1,2018,4,1,2,1,128.7,3,2,1,2,1976,4,650,300,2,62000,9000,5,1264.485078,3,10
1,2018,4,2,2,4,59.4,3,1,1,1,1986,4,650,200,3,35500,0,4,415.8793528,2,3
1,2018,4,3,2,1,50.8,3,3,1,2,1978,3,430,250,2,9999999,0,4,382.4121051,5,3
1,2018,6,1,2,5,62.7,3,3,1,2,1981,3,350,250,1,30800,4000,4,519.0020173,3,10
1,2018,8,1,2,1,23.1,3,2,1,2,1980,2,400,200,3,15000,4200,4,454.046803,5,3
1,2019,2,2,2,4,108.9,3,2,1,2,1993,3,410,200,1,30000,0,4,1550.828468,3,10
1,2019,2,3,2,6,39.6,2,1,1,1,1988,3,470,250,3,1500,0,4,668.8244136,2,3
1,2019,4,1,2,5,92.4,3,2,1,2,1952,2,375,150,2,25000,5000,2,507.3662578,3,4
1,2019,4,2,1,2,51.8,4,3,1,1,1976,2,600,200,2,150500,10000,4,597.9366551,2,4
1,2019,4,2,2,5,92.4,3,3,1,2,1985,4,350,250,2,25000,8000,4,693.9740918,3,2
1,2019,6,2,2,5,56.1,3,1,1,2,1983,3,300,250,2,18800,4000,4,981.496042,2,3
1,2019,8,2,2,2,26.4,4,2,2,1,1988,1,200,80,1,9999999,0,4,448.0990054,5,6
1,2019,8,3,2,1,49.5,3,3,2,1,1988,1,250,150,2,500,0,4,881.9842042,1,3
1,2020,2,2,2,5,36.3,3,2,1,1,1987,1,320,110,2,15500,0,4,1345.325463,2,3
1,2020,2,3,1,6,39.6,3,2,1,1,1988,2,530,200,3,28000,13000,3,621.7394331,2,10
1,2020,2,3,2,6,49.5,4,3,1,2,1983,2,380,300,3,11000,0,4,621.7394331,3,2
1,2020,2,3,2,4,19.8,2,3,1,1,1983,1,220,100,3,600,0,4,1393.295073,6,1
1,2020,4,2,1,3,59.7,3,2,1,1,1979,3,800,300,3,71000,8000,4,567.9840607,7,3
1,2020,4,2,2,7,59.4,3,2,1,1,1979,3,450,350,2,30500,6000,4,628.7496794,2,3
1,2020,4,3,2,6,39.9,4,3,1,2,1988,1,350,250,4,9999999,9999999,5,863.3856936,2,10
1,2020,6,2,2,6,42.9,3,2,1,1,1990,3,400,250,2,7000,0,4,1356.616024,3,8
1,2015,2,2,2,8,46.2,3,1,1,1,1987,2,250,120,2,12000,0,3,660.3669946,2,6
1,2015,2,2,2,8,49.5,2,2,2,1,1946,1,85,80,1,8000,0,1,276.925426,5,7
1,2015,2,2,2,9,59.4,3,2,1,1,1969,1,250,180,3,12000,1000,3,1188.232079,7,6
1,2015,2,3,2,8,79.2,1,3,1,1,1968,2,330,250,1,500,0,2,586.8110405,6,10
1,2015,2,3,2,9,59.4,3,2,2,1,1960,1,250,200,3,500,0,3,654.996625,1,6
1,2015,2,3,2,2,16.5,3,2,2,1,1995,1,0,130,2,500,0,4,1069.697345,1,2
1,2015,2,3,2,8,26.4,2,1,1,1,1989,1,250,130,2,4900,0,3,806.4263288,5,3
1,2015,2,3,2,5,26.4,4,3,1,1,1985,1,250,150,2,2800,0,4,495.8810464,2,3
1,2015,3,2,2,7,82.5,3,2,1,1,1957,4,130,80,1,27000,0,3,255.2451254,3,7
1,2015,4,1,2,7,59.4,3,2,1,2,1966,4,350,300,2,34500,6000,3,705.3719372,3,2
1,2015,4,1,2,9,82.5,3,2,1,1,1970,3,530,200,2,14800,0,3,1252.711435,8,7
1,2015,4,1,2,5,60.1,3,2,1,1,1951,1,185,100,2,26000,3000,1,547.7708675,8,6
1,2015,4,1,2,7,59.4,3,2,1,1,1945,1,135,40,3,17000,0,2,467.3994531,3,6
1,2015,4,2,2,7,59.4,4,2,1,1,1967,1,150,130,1,15000,0,4,1569.855791,5,6
1,2015,4,3,2,4,39.6,3,2,1,1,1973,2,200,130,2,3100,0,3,649.7825624,2,10
1,2015,4,3,2,2,36.3,3,2,1,1,1986,3,500,150,2,7500,0,4,603.1620153,1,6
1,2015,4,3,2,2,36.3,3,3,1,1,1987,2,400,150,2,8000,3000,3,698.466688,3,7
1,2015,4,3,2,7,56.1,3,2,1,1,1954,2,190,130,2,1000,0,3,188.879462,5,6
1,2015,5,1,1,7,59.4,2,2,1,1,1957,1,100,80,2,15000,0,3,142.8528952,6,7
1,2015,5,1,2,8,79.2,3,2,2,2,1935,1,50,50,2,18000,0,1,125.242541,4,8
1,2015,5,3,2,8,56.1,2,1,1,1,1981,2,400,200,2,7000,0,3,212.6632153,2,3
1,2015,6,1,2,8,49.5,3,2,1,1,1946,1,90,50,3,9300,0,3,482.8051448,3,6
1,2015,6,1,2,3,56.1,4,2,1,1,1940,2,210,120,2,28500,2000,3,232.0655328,3,10
1,2015,6,2,2,5,39.6,2,2,2,1,1988,4,120,120,1,9500,0,3,666.1477073,6,7
1,2015,6,2,2,9,42.9,3,2,1,1,1969,3,180,180,2,9999999,0,3,693.5095566,6,4
1,2015,6,3,2,2,66,3,1,1,1,1975,1,400,200,3,7300,3000,4,532.2327765,6,7
1,2015,6,3,2,5,59.4,3,2,1,1,1941,2,67,20,1,2000,1000,2,208.0036902,2,6
1,2015,6,3,2,3,56.1,4,1,1,1,1977,1,300,150,1,3500,0,4,532.2327765,2,3
1,2015,8,1,2,2,59.4,3,1,1,2,1981,1,60,70,3,18000,2000,4,614.2862169,3,8
1,2015,8,1,2,4,79.2,3,2,1,2,1973,1,280,150,2,23000,4000,4,626.0501733,3,4
1,2015,8,7,2,5,36.3,3,3,1,1,1984,2,580,200,1,0,0,4,872.3187937,2,3
1,2015,9,4,2,9,6.6,3,2,1,1,1999,1,80,80,1,0,0,3,1317.035713,6,1
1,2016,4,3,2,2,46.9,3,2,1,1,1986,4,220,150,2,8000,1500,3,541.8260661,7,6
1,2016,6,3,2,5,49.5,3,2,1,1,1982,2,30,100,3,2000,0,4,776.9380371,1,2
1,2017,2,2,2,6,33,2,1,1,1,1990,1,320,100,3,5000,0,3,778.6619613,6,3
1,2017,2,2,2,5,19.8,3,2,1,2,1989,1,270,200,2,6000,0,3,881.8032461,2,3
1,2017,2,2,2,7,59.4,2,1,2,1,1966,3,270,200,2,2000,0,3,498.6653496,6,5
1,2017,2,2,2,7,62.7,3,2,1,1,1978,1,210,156,2,11100,3700,3,1251.554357,6,7
1,2017,3,3,2,8,33,2,2,1,1,1960,1,180,150,1,5100,0,3,379.1060012,2,3
1,2017,4,1,2,4,121.1,3,3,1,2,1975,2,9999999,450,4,9999999,0,4,755.8316964,3,10
1,2017,5,2,2,9,39.6,3,3,1,1,1988,1,240,200,3,12500,5000,4,449.6724553,2,3
1,2017,6,1,2,7,46.2,2,2,1,1,1960,3,280,100,2,15000,0,3,503.9583217,3,2
1,2017,6,2,2,9,33,3,2,2,1,1966,1,200,150,3,6100,6000,3,1636.086149,2,8
1,2017,7,3,2,7,56.1,3,2,1,1,1988,2,300,150,3,2000,0,3,3274.388097,1,2
1,2017,8,1,2,5,26.4,4,2,1,1,1984,1,320,150,2,10500,0,4,672.95618,6,7
1,2017,8,2,2,5,36.3,4,1,1,1,1984,1,9999999,9999999,3,9999999,0,4,492.908906,3,5
1,2018,2,2,2,6,59.4,3,2,1,1,1985,2,280,100,2,18000,0,3,817.2539133,2,3
1,2018,2,2,2,6,33,2,2,1,1,1996,2,180,80,2,7000,4000,3,1039.434377,6,3
1,2018,2,2,2,8,56.1,3,2,2,1,1946,1,80,30,2,9000,0,1,279.705622,2,3
1,2018,4,2,2,1,72.6,4,2,2,2,1974,3,320,180,2,22000,0,4,972.8193018,7,10
1,2018,4,2,2,2,84.8,4,1,1,2,1982,3,410,250,4,25500,9000,5,1001.306837,3,4
1,2018,4,3,2,2,36.3,3,2,1,1,1990,3,540,250,2,8000,7000,4,603.1620153,6,2
1,2018,6,2,2,5,59.4,3,2,1,1,1986,1,350,150,2,7000,3000,4,659.2750874,2,5
1,2019,1,2,2,2,66,3,3,1,2,1984,2,870,300,3,49000,10200,4,831.5373685,2,7
1,2019,1,3,2,9,39.6,3,2,1,1,1991,1,258,150,2,3000,0,3,855.7474479,1,7
1,2019,1,3,2,9,36.3,2,2,2,2,1986,1,280,130,3,1500,0,3,855.7474479,8,6
1,2019,2,2,2,8,59.4,3,2,1,1,1993,1,400,100,2,12000,5800,3,942.7951167,2,6
1,2019,2,2,2,4,66,3,2,1,2,1992,1,250,150,2,9000,0,3,1387.980647,2,3
1,2019,2,2,2,4,19.8,3,2,1,1,1990,1,200,100,3,3500,0,4,1345.325463,5,6
1,2019,2,3,2,4,23.1,2,2,1,1,1988,1,220,90,2,700,0,4,1393.295073,6,2
1,2019,2,3,2,6,52.8,3,1,1,1,1973,1,250,150,2,4700,2000,4,742.7603116,3,2
1,2019,4,2,2,4,85.1,3,3,1,2,1961,3,9999999,9999999,2,9999999,9999999,3,287.0184103,3,10
1,2019,4,3,2,3,46.9,3,2,1,1,1986,3,370,150,1,7500,0,4,632.3092471,3,5
1,2019,4,3,2,1,59.4,3,2,1,1,1979,3,300,200,2,17500,0,3,382.4121051,3,5
1,2019,4,3,2,6,59.4,3,2,1,1,1986,3,290,100,1,4000,3000,4,715.6783904,1,2
1,2019,5,3,2,8,42.9,2,2,2,2,1960,2,0,200,3,300,0,1,90.98770305,2,7
1,2019,5,3,2,8,42.9,2,1,1,1,1984,1,210,150,3,1980,0,3,465.7062054,2,5
1,2019,5,3,2,7,59.7,2,1,2,1,1989,1,264,173,2,8050,650,4,465.7062054,2,1
1,2019,6,1,2,2,66,3,2,1,2,1982,3,500,350,2,32000,7000,4,1072.009565,3,6
1,2019,6,2,2,3,75.9,3,2,1,1,1984,2,350,200,2,62400,7000,4,1029.705394,2,3
1,2019,6,2,2,9,49.5,3,2,1,1,1956,1,200,100,3,9550,0,3,424.7509095,6,5
1,2019,6,3,2,8,39.6,2,2,1,1,1933,1,75,75,2,1000,0,1,394.8966657,6,2
1,2019,6,2,2,7,46.2,3,2,1,2,1994,1,180,150,2,6000,3000,3,1298.142055,2,3
1,2019,8,2,2,2,23.1,3,2,1,1,1989,1,250,150,1,17000,9000,4,379.1606969,7,3
1,2019,8,2,2,3,16.5,3,3,2,1,1949,1,50,40,1,9999999,5000,1,205.5326499,6,8
1,2019,8,3,2,5,26.4,3,1,1,1,1986,1,300,200,2,9000,0,4,505.4102451,2,3
1,2019,8,3,2,5,29.7,3,2,1,1,1973,1,200,150,2,500,0,3,820.5086457,3,2
1,2019,9,4,2,9,9.9,3,2,2,1,1980,1,310,190,3,3600,0,4,778.4096089,6,7
1,2020,2,3,2,2,16.5,3,2,1,1,1968,1,200,80,2,1000,0,3,1230.600287,2,6
1,2020,2,3,2,7,46.2,3,3,1,2,1968,2,200,180,2,500,0,3,598.0488305,2,6
1,2020,2,3,2,6,42.9,3,3,1,2,1993,1,9999999,9999999,3,9999999,0,3,1410.372744,2,10
1,2020,4,1,2,6,59.4,4,1,1,2,1991,1,500,100,2,58000,22000,5,1149.602217,3,10
1,2020,4,2,2,6,75.9,3,1,1,1,1983,3,310,250,2,14300,10000,4,552.9196032,2,3
1,2020,5,2,2,8,59.4,3,2,2,1,1951,1,46,50,2,6500,0,4,90.8224863,2,6
1,2020,5,3,2,9,56.1,2,2,1,1,1971,3,300,200,2,600,0,3,133.5746468,6,2
1,2020,6,2,2,2,49.5,3,2,1,1,1981,4,350,200,1,27300,5000,4,708.8494208,5,8
1,2020,8,2,2,5,33,3,2,1,1,1991,1,260,90,1,12500,8500,4,415.3853422,2,6
1,2016,2,2,2,7,49.5,3,2,1,1,1949,1,60,60,1,6200,0,2,316.7553286,3,2
1,2016,2,2,2,9,52.8,3,2,1,1,1975,1,400,200,1,8590,0,4,613.3212795,5,6
1,2016,2,3,2,2,16.5,3,2,1,1,1990,1,300,150,3,800,0,4,679.5934755,1,6
1,2016,2,3,2,2,16.5,3,2,1,1,1994,1,250,180,3,500,0,4,1069.697345,2,6
1,2016,2,3,2,2,16.5,3,2,1,1,1994,1,150,120,2,500,0,4,1069.697345,1,8
1,2016,2,3,2,2,16.5,3,2,1,1,1973,1,250,160,3,1500,3000,4,632.2248398,1,2
1,2016,2,3,2,6,49.5,3,2,1,1,1961,5,250,250,2,1800,500,3,146.2946741,1,6
1,2016,2,4,2,7,23.1,2,2,1,1,1942,1,110,100,2,0,0,2,692.3240114,2,1
1,2016,2,2,2,7,42.9,3,2,1,1,1973,1,150,60,3,3100,0,4,458.1498085,6,7
1,2016,2,3,2,9,49.5,3,1,1,1,1970,1,240,9999999,1,200,0,3,691.9295475,2,3
1,2016,3,3,2,6,39.6,3,3,1,1,1961,1,230,200,2,4900,0,3,379.1060012,2,3
1,2016,3,7,2,5,29.7,4,3,1,1,1986,2,800,200,3,800,0,5,1722.532943,7,8
1,2016,4,1,2,6,69.3,4,2,1,1,1985,3,290,200,1,21000,3000,4,762.4659809,2,3
1,2016,4,1,2,3,92.4,4,2,1,2,1979,1,400,200,2,66000,17000,4,1183.890608,3,2
1,2016,4,1,2,6,85.8,4,3,1,2,1946,1,190,120,2,14000,0,3,393.9165969,3,4
1,2016,4,2,2,7,49.5,3,1,1,2,1984,3,500,330,2,19000,5000,4,582.3958136,3,7
1,2016,4,2,2,6,79.2,3,2,1,1,1967,1,100,80,1,21000,0,4,833.3959591,6,7
1,2016,4,2,2,6,66,3,2,1,2,1985,3,660,340,3,19300,1200,4,582.3958136,2,3
1,2016,4,3,2,2,46.9,3,2,2,1,1983,2,232,100,2,7530,0,3,732.2194276,7,6
1,2016,4,3,2,3,56.1,3,2,1,1,1950,1,55,55,1,9999999,0,1,291.3183921,1,8
1,2016,4,3,2,3,33,3,2,2,1,1944,1,60,50,1,2400,0,1,312.1088097,6,8
1,2016,5,3,2,9,49.5,3,2,2,1,1943,1,90,100,2,8000,0,1,167.2877967,1,6
1,2016,5,7,1,6,59.4,3,2,1,2,1964,2,500,300,3,60000,0,4,406.8181845,3,6
1,2016,5,7,2,8,53.5,3,2,1,1,1937,3,9999999,70,3,0,0,1,117.4752875,7,6
1,2016,6,3,2,5,16.5,3,2,1,1,1964,1,78,70,3,200,0,1,922.6090579,6,8
1,2016,6,2,2,7,42.9,3,3,1,1,1970,1,95,80,2,1500,0,2,789.1263021,6,2
1,2016,8,1,2,3,125.4,3,2,1,2,1974,1,500,200,3,58000,0,5,1092.511221,3,10
1,2016,8,2,2,4,23.1,3,1,1,1,1993,1,300,100,3,5800,0,4,1255.17152,6,7
1,2016,8,3,2,7,52.8,3,1,1,2,1983,1,290,80,2,4000,0,4,881.9842042,3,10
1,2016,8,3,2,6,56.1,4,3,1,1,1980,2,600,400,3,500,0,4,339.4108023,3,7
1,2017,1,3,2,7,33,2,2,1,1,1950,1,74,80,2,3500,0,1,405.2946185,1,2
1,2017,2,2,2,5,49.5,3,2,1,1,1990,1,290,180,3,12500,3000,4,1345.325463,2,7
1,2017,2,3,2,6,59.4,4,3,1,1,1992,1,200,100,4,500,0,4,1153.941336,2,7
1,2017,2,3,2,8,42.9,3,1,1,1,1993,1,250,100,2,4500,0,3,1269.335469,2,6
1,2017,4,2,2,6,47.9,4,3,1,1,1945,1,9999999,9999999,2,9999999,0,1,308.1321619,6,10
1,2017,4,3,2,4,42.9,4,2,2,2,1954,2,102,15,2,3300,3040,3,733.8950328,6,2
1,2017,5,1,2,6,105.6,3,3,1,2,1986,2,320,270,2,15000,0,4,213.754872,3,4
1,2017,5,3,2,9,39.6,3,3,1,1,1967,1,200,200,2,1500,1300,3,411.3257851,1,2
1,2018,2,2,2,6,39.6,3,2,1,1,1957,2,280,150,3,10000,0,2,238.8020042,3,6
1,2018,2,2,2,2,26.4,3,2,1,1,1989,1,320,120,1,7700,0,4,1121.104553,2,7
1,2018,2,2,2,5,36.3,3,2,2,1,1974,1,230,230,3,12400,2000,4,1251.554357,2,5
1,2018,2,3,2,7,42.9,3,2,1,2,1986,3,250,200,2,500,0,3,668.8244136,2,3
1,2018,2,2,2,9,39.6,2,2,1,1,1995,1,250,150,3,4500,0,3,1032.868848,6,2
1,2018,2,3,2,7,33,2,2,1,1,1985,1,250,100,3,9999999,0,3,510.0360741,6,2
1,2018,4,2,2,3,59.7,3,1,1,1,1989,2,600,150,3,36000,10000,4,707.0099217,7,3
1,2018,4,2,2,8,72.6,3,1,1,2,1978,4,520,300,2,35900,10000,4,267.0631935,3,10
1,2018,4,3,2,2,26.4,3,3,1,1,1984,3,270,120,3,3800,0,3,553.3517742,2,3
1,2018,4,3,2,1,36.6,3,1,1,1,1991,2,400,80,2,8500,0,4,674.2691539,3,10
1,2018,6,1,2,5,39.6,2,2,2,1,1984,2,195,180,1,13000,0,3,1241.396094,5,3
1,2018,6,1,2,1,65.3,4,1,1,1,1994,1,250,150,2,9999999,17000,3,2304.017071,6,7
1,2018,6,2,2,3,56.1,4,3,1,1,1978,2,200,150,2,15200,0,3,435.8351736,2,3
1,2018,6,3,2,9,75.9,2,3,1,1,1943,2,280,230,3,1700,7000,3,375.8510086,3,6
1,2018,8,2,2,4,19.8,3,2,1,1,1984,1,300,150,2,5200,0,4,797.4277762,7,8
1,2018,8,3,2,4,23.1,3,2,1,1,1977,1,300,150,2,600,0,3,768.2975575,6,8
1,2019,3,2,2,2,56.1,3,2,1,1,1975,3,230,170,1,17300,8000,4,374.3100364,5,6
1,2019,4,2,2,1,89.1,3,2,1,1,1986,2,500,200,2,28000,15000,4,704.5173009,5,6
1,2019,6,2,2,4,69.3,3,2,1,1,1990,2,400,250,2,12500,10000,4,1029.705394,3,7
1,2019,6,2,2,8,59.4,2,1,1,2,1979,2,550,200,3,9500,20000,4,768.9886383,2,3
1,2020,1,2,2,3,82.5,3,2,1,2,1993,2,400,150,1,23200,0,4,2261.371378,3,6
1,2020,2,2,2,6,49.5,3,3,1,2,1988,3,250,220,1,9000,0,3,645.797528,3,2
1,2020,2,2,2,8,52.8,2,2,2,1,1942,1,120,40,2,6300,0,2,254.2778382,2,5
1,2020,2,2,2,3,33,3,2,1,1,1990,1,100,100,3,7500,6000,3,1345.325463,2,5
1,2020,2,3,2,7,59.4,3,2,1,1,1987,4,285,180,2,1660,0,4,874.3758369,2,3
1,2020,2,7,2,8,33,3,1,2,1,1986,3,400,250,3,15000,0,5,915.3821864,3,5
1,2020,6,2,2,1,49.8,4,2,1,1,1961,2,350,200,1,26000,8000,3,423.2021367,4,5
1,2020,6,3,2,4,33,3,2,1,1,1975,1,200,150,3,1900,0,3,1784.72107,2,1
1,2020,8,3,2,5,33,3,2,1,1,1991,1,250,90,2,2000,0,4,430.1965335,3,10
1,2017,1,2,2,9,59.4,3,1,1,1,1960,1,350,160,1,8000,0,3,390.2636045,1,4
1,2017,2,2,2,3,69.3,3,2,1,2,1986,1,220,200,2,20000,0,3,756.4360655,5,6
1,2017,2,2,2,3,69.3,3,2,1,2,1956,1,200,150,2,21000,0,3,355.6052694,6,7
1,2017,2,2,2,7,39.6,2,3,1,1,1983,1,150,150,3,3000,0,3,963.652848,2,1
1,2017,2,2,2,5,29.7,3,3,1,2,1986,2,500,200,3,9500,0,4,556.5060129,3,7
1,2017,2,2,2,7,42.9,3,2,2,1,1949,1,70,70,2,9999999,0,2,243.6579451,2,3
